"time","revolute1.w","revolute1.tau","revolute1.frame_b.f[3]","revolute1.frame_b.f[1]","revolute1.frame_b.f[2]"
4.34089,-1.816841564431642,-66.63238377131627,-152.551336919111,-45.65716848289684,-5.473938503373119e-13
4.34489,-1.938175655652792,-56.52483314120872,-132.0905253533609,-41.07066872352389,-1.036624733823012e-14
4.3489,-2.027164309028258,-46.47207095529951,-111.7330728497969,-36.35324764369133,-3.676534522059769e-14
4.3529,-2.083382183822837,-36.55635080611571,-91.64756303922749,-31.5139650766743,-8.572966482760414e-15
4.3569,-2.109442661122014,-27.88246563609299,-74.07939852621621,-27.04361165204405,-1.536670147653529e-14
4.3609,-2.120337249577107,-21.19514852262735,-60.56077565729026,-23.15680804107901,-1.382832942562456e-14
4.3649,-2.117710901543046,-11.40311295578656,-40.79436302988429,-17.06717067336657,-7.916956981709684e-15
4.3689,-2.093582375967832,0.6933097978050098,-16.37817368943126,-9.289722528877356,-1.656796142413351e-16
4.3729,-2.043792188337063,13.23345337528163,8.936218477495931,-0.9281699238221179,-1.136362492944083e-15
4.3769,-1.967445834361079,25.72439068329068,34.15348603123828,7.722782274001382,3.817154680142496e-14
4.3809,-1.864379590295493,38.1143621029216,59.16802491878835,16.6341666191347,1.463759504743411e-14
4.3849,-1.734186528747415,50.47523271212912,84.12396774754102,25.85302705952952,2.820687170485777e-14
4.3889,-1.576086049323799,62.44176044538241,108.2835739132494,35.12840914056444,3.178626366975122e-14
4.3929,-1.392086619947117,70.97833323490303,125.5183725374433,42.34803377811966,7.559603250730512e-14
4.39691,-1.208533313811573,69.96072486546552,123.4600339486015,43.12542376257141,2.512851861607539e-14
4.40091,-1.051175714577087,63.78642188321862,110.98463243843,40.26120914333559,4.20138797238451e-14
4.40491,-0.9290000310141227,56.51561480717265,96.29597618846711,36.46459573756269,2.852457303821903e-14
4.40891,-0.840899329497251,48.35420003682902,79.83874913507145,31.56646320140175,5.325725001316419e-14
4.41291,-0.783018972119234,39.28330613844379,61.57874613066468,25.45602515198955,-2.779548785496825e-15
4.41691,-0.7529437495532549,30.10456201296599,43.10896712723039,18.93877627955091,3.017548159887543e-14
4.42091,-0.7499053894282425,21.20004977773752,25.19256111664032,12.36849408672493,-2.763609028396887e-15
4.42491,-0.7718392461960162,14.00777403500831,10.7333204739977,6.903216328219505,6.780635417135431e-15
4.42891,-0.8044141822503598,11.66602480841731,6.073965846047379,5.19871306887203,5.437129760339723e-14
4.43291,-0.8331133724390007,12.05427916402337,6.933797206613754,5.730925249648333,-5.418257209474287e-14
4.43691,-0.8518636295675879,13.07396690413966,9.074532841430731,6.83666532160907,7.102978006859953e-13
4.44091,-0.8587319069682054,14.25541750743219,11.54733341009971,8.137655189914073,1.170134375440956e-12
4.44492,-0.8524575103529963,15.54638691768498,14.24656861633878,9.598126019346351,-4.065838611439583e-13
4.44892,-0.8317171321868375,16.97395907181192,17.22651244573346,11.2580523681963,-1.556373038568206e-13
4.45292,-0.7950487554273507,18.55676029765165,20.52476680291682,13.1482656361407,8.283571666340059e-14
4.45692,-0.7407484199226819,20.32235019289347,24.19707183988003,15.31088999907253,-1.488574648942899e-13
4.46092,-0.6670038791594457,22.28689712911503,28.27585706574771,17.78380496301773,-2.7068343964425e-14
4.46492,-0.5718042264101892,24.54534706555331,32.95277113291611,20.6965785698012,-5.001932086761396e-14
4.46892,-0.4531680843860778,27.33976478805134,38.71664953962739,24.36939560619203,-1.327814972925112e-13
4.47292,-0.3109917375490992,33.15236549191875,50.5811610514011,31.92304998293418,-1.198764001078334e-14
4.47692,-0.1212453551445835,20.72832237377452,25.61179098117737,16.65530509213554,-3.051304741658537e-15
4.48092,0.07196616270135439,35.63405297265592,55.85443971417201,36.23687746135826,1.581081237861753e-13
4.48492,0.3185141656045875,37.65178858584549,60.06475179244701,39.47427144796903,3.52064567673869e-14
4.48892,0.6016761523021374,40.09269817398966,65.13129099980544,43.37902570348622,1.406918268522085e-14
4.49293,0.9268821195717305,43.41792808107535,71.98577990125185,48.67417183751576,2.307963448078631e-14
4.49693,1.29957911596231,47.08063301736143,79.52189666504403,54.65502561252735,7.766633705682858e-14
4.50093,1.724287944906766,50.99380711317161,87.5613248752702,61.23784760807476,9.904726206686682e-15
4.50493,2.205529376359335,55.0393846555251,95.86341410446013,68.25527461213757,2.696007029600205e-14
4.50893,2.747048588711593,58.2830689050739,102.5451828575386,74.00191047634233,-2.645960903728525e-13
4.51293,3.348510132756633,59.14435129171827,104.4171992583423,75.41244425093403,2.670768372431716e-13
4.51693,4.006767965727768,58.61178033295124,103.4450004242291,74.32715165402217,9.747931718037841e-14
4.52093,4.717436581180397,57.48392228005359,101.2173281109483,72.39016995299122,9.562405972368786e-14
4.52493,5.474498782042931,55.88420153462582,97.9692317046447,70.00011421802695,-1.945257069366723e-14
4.52893,6.269726099730788,53.77000886989071,93.60383031216166,67.24115362847184,3.91849322319526e-14
4.53293,7.092501279681222,50.9882757994222,87.80310721083248,63.98696440783489,-5.955296508310974e-13
4.53693,7.929879222354498,47.52528191845035,80.5339457631065,60.36170851319684,4.985663910884679e-13
4.54093,8.767005434220055,43.28302975666915,71.5974001123292,56.29693155241883,2.224139105056362e-13
4.54494,9.587738103128213,38.23182310005061,60.93850664287886,51.80298858920391,7.579822277084453e-15
4.54894,10.3753163047599,32.3498135276234,48.52431339406458,46.84720391644593,1.902990497661292e-13
4.55294,11.11350576900171,25.70814675622957,34.51635548928592,41.5092452734571,-6.898889086184971e-14
4.55694,11.78724529151019,18.83689051030591,20.00830707381967,36.69837069266044,2.975811973405203e-12
4.56094,12.39073729968022,14.00280854099901,9.607963197149083,36.50740089123591,1.148722811719152e-12
4.56494,12.92790319340958,11.42472300250176,3.786706608384234,40.85529042177113,-9.967963948369776e-13
4.56894,13.39547724555755,6.991696878253148,-5.737651696705801,41.7865984655817,5.537821039694414e-14
4.57294,13.77938061425666,-1.054605077383923,-22.49758165515922,36.28455210616445,-2.469878359732811e-13
4.57694,14.07046179120991,-10.60382203170886,-42.20866538835649,28.31695754532368,4.765900433304511e-13
4.58094,14.26745378470711,-20.68463698847287,-62.89090260687878,19.61743742527728,-4.364447637560581e-15
4.58494,14.37310427799776,-31.09038281731803,-84.11360875421958,10.5561604882753,-1.169901248657736e-14
4.58894,14.39218588799165,-41.79061221416688,-105.8073255487273,1.242308440653552,3.757706969864187e-13
4.59295,14.33072892004211,-52.83883047073613,-128.0761618353652,-8.312667382999201,8.053480984981853e-15
4.59695,14.19550721474723,-64.69533186567303,-151.8427426323933,-18.69131762358592,-2.744553592197345e-13
4.60095,13.99351808710708,-75.73541267258942,-173.8636150596756,-27.16013629643815,9.66936333534732e-15
4.60495,13.73175573645497,-76.59827667194392,-175.4255319344352,-20.50832464304559,4.071759547175419e-14
4.60895,13.41682723316891,-98.13527217807381,-218.2426887858985,-42.58265332687943,-8.773482972756794e-13
4.61295,13.05460436553106,-108.0283022717686,-237.688893870744,-47.52750537950267,-5.989076577075615e-14
4.61695,12.65162676696739,-117.0765436878392,-255.350744997971,-51.11538345967864,1.058069389238769e-13
4.62095,12.22482213491821,-121.9095037685843,-264.4471441808736,-50.22054336516409,3.149362979071444e-13
4.62495,11.79031664216023,-123.8921409100025,-267.7583347096634,-46.59397041561431,1.500171631020476e-13
4.62895,11.35555407971126,-125.0562965091801,-269.3978317741316,-42.30050886383781,-1.033947054216619e-13
4.63295,10.92321269835998,-125.9715302261821,-270.5238683894653,-37.87086839126871,-8.350965004216664e-14
4.63695,10.49457734380355,-126.7609626363848,-271.3915553785209,-33.4159642857926,-2.152345538056169e-14
4.64096,10.07038290561704,-127.4377444078242,-272.0334840066365,-28.95272803605427,3.562387761717182e-14
4.64496,9.651168063679552,-127.9587705398702,-272.3681772121938,-24.46504615588362,7.622648855676429e-14
4.64896,9.237095690253176,-128.4028475447717,-272.5588565535295,-20.01692824818922,4.204118494696608e-14
4.65296,8.828156656120584,-128.7323566530263,-272.5334866001957,-15.60167192099667,6.48119720483699e-14
4.65696,8.424158581165392,-128.9843967100804,-272.3699734572872,-11.25485285503917,8.13356714256843e-14
4.66096,8.024831942572824,-129.1453281666466,-272.043515019145,-6.985878180566466,8.438579994633577e-14
4.66496,7.629703090164137,-129.2674825989959,-271.6615197059941,-2.832138145115138,-3.442799142478841e-13
4.66896,7.238393356887248,-129.3107997073595,-271.1456147679575,1.210402000947226,5.981768363887852e-14
4.67296,6.850339245111875,-129.3472202571619,-270.6419027292655,5.104258905786473,1.469769524603858e-13
4.67696,6.46506201335918,-129.3218679367778,-270.0412538951041,8.854844114445214,7.376972845040534e-14
4.68096,6.082067585033593,-129.3113021734263,-269.498965379222,12.43407920032235,4.67961774873496e-14
4.68496,5.700828046429059,-129.2477241919263,-268.8791049821886,15.84576800070386,-4.860737612151829e-15
4.68897,5.320862420026055,-129.185887786103,-268.2927103069479,19.07144299677778,1.419543606668256e-14
4.69297,4.941822713702215,-129.0935461461215,-267.6756836938697,22.10868580462355,-8.876925547821725e-14
4.69697,4.563270910723923,-129.0308625335234,-267.1492696825292,24.94359935618517,4.164496196729196e-13
4.70097,4.184830291324865,-128.9737350107595,-266.6654298823076,27.5738005451862,1.012474713643008e-13
4.70497,3.806227023546758,-129.0208909590484,-266.4205110388013,29.98650957773379,-9.184116064822811e-14
4.70897,3.427863263507169,-130.1622947155781,-268.3858050896165,32.15242156378211,9.417234626153196e-14
4.71297,3.053620904262049,-133.8880597785306,-275.5261330465212,34.13973213104116,-4.0846445514462e-15
4.71697,2.686495505199727,-138.3146810009032,-284.0774693138454,36.07478744419767,-1.981881949999777e-13
4.72097,2.333790310054385,-139.2024671528263,-285.5220042429193,37.72581206235288,5.468287951780743e-13
4.72497,2.009876389015799,-135.1613552525218,-277.0634064587026,38.83269053737993,6.878752685496354e-13
4.72897,1.72341694512751,-129.5414020476632,-265.4489310410376,39.57839453239794,1.502476117464417e-13
4.73297,1.476712443026642,-123.746269631372,-253.5023867435278,40.11182399173094,7.851704414529408e-14
4.73698,1.270470902158406,-117.8157909969889,-241.3052042523026,40.48489911841156,7.150268528224846e-14
4.74098,1.103843499998006,-109.9384470990075,-225.2498127771794,40.54315641209357,3.915995714140615e-14
4.74498,0.9691127090287831,-96.2734986687985,-197.68108597329,39.76819278156191,3.765972165990502e-14
4.74898,0.8595036716073206,-79.74153169698681,-164.4127855379087,38.33096915917289,5.245631452205415e-14
4.75298,0.7727498847219207,-62.54198649998743,-129.8225347491912,36.43854981188898,4.189991871445298e-14
4.75698,0.7084914053951189,-45.22765161660382,-95.0103883949439,34.14870705804677,3.564220327326676e-14
4.76098,0.6664291181308986,-27.9186248936852,-60.21566119571296,31.47219210951926,3.992943470382315e-14
4.76498,0.6463066462175981,-10.71317351172186,-25.63556125065123,28.4207606090786,5.821821122196183e-15
4.76898,0.6464429128110731,4.668826919024188,5.269151549497898,25.3543793283883,1.731595970748809e-14
4.77298,0.6550717958897294,13.38416461234079,22.76740027186549,23.4040989421417,-3.380406498594364e-14
4.77698,0.6634959380574721,16.92976835656733,29.8960267488168,22.43530994223669,-1.199325614983064e-13
4.78098,0.6663829947497472,21.24352247032123,38.53532789694886,21.18808782620804,3.548465543387911e-13
4.78499,0.6598702545196333,26.88111181260183,49.80685869862514,19.47912847132147,-5.831544438197865e-14
4.78899,0.6423048426877795,32.93054068459741,61.8962056935589,17.50401161678778,7.359618437120474e-14
4.79299,0.6130122329258451,39.02761398521411,74.07618520004529,15.36288608688232,-2.814214686285456e-14
4.79699,0.5716749590501103,45.19498424669398,86.39222891458196,13.06789224782733,-1.098156196052005e-13
4.80099,0.5179079552380079,51.34559708590421,98.66853200380613,10.6707527477533,1.094964318399231e-13
4.80499,0.4514286648375156,57.38890906588897,110.7267639344643,8.235262694661113,1.285405711766666e-14
4.80899,0.3731695539249774,61.14778250053175,118.2335206009079,6.511004477183608,-1.030780394333485e-13
4.81299,0.2924548644888416,59.00179828938699,113.9848214516566,6.785642430543525,1.31935644473474e-13
4.81699,0.2183353366092652,53.6463881017848,103.3452780327666,8.264826500107642,-1.194790405649308e-14
4.82099,0.1544144313200783,47.62767736811147,91.38243612759145,10.09949160771147,-5.428873421893453e-14
4.82499,0.1014885490689973,41.53615405504116,79.27081185966881,12.05839092202911,-5.517514163608819e-14
4.82899,0.05972271245523093,35.46442994537319,67.19581000162825,14.07883370448285,9.81969337063233e-14
4.833,0.02927513508752969,29.32613918201691,54.98599269737979,16.16481326144413,-2.078233658357603e-14
4.837,0.01006379484623256,22.96923585042826,42.3388372053949,18.3490418733025,6.0048561104898e-15
4.841,0.001968447976384357,18.2211657705633,32.89234447662011,19.9869823642189,2.586278492837373e-15
4.845,5.623418001169311e-05,16.40969757518508,29.28820050784371,20.61253848243138,5.334773682572907e-14
4.849,-0.0001036683232698963,16.07411571639582,28.62048704356387,20.72848865429462,-6.605995239640125e-14
4.853,-3.952532789477075e-05,16.07079687086699,28.61387299552564,20.72965465291344,6.75620927413309e-13
4.857,-7.272232836019027e-06,16.09056785325271,28.65320804576093,20.72283015252292,3.199999557380956e-13
4.857,-7.272232836019027e-06,16.09056785325271,28.65320804576093,20.72283015252292,3.250804453065576e-13
